Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQH20,"02/19/2020 17:43",9741.75,9742,9741.25,9742,0.25,34,N/A
NQH20,"02/19/2020 17:42",9741.25,9742,9741.25,9741.75,0.5,73,N/A
NQH20,"02/19/2020 17:41",9742.5,9742.5,9741,9741.25,-1.25,92,N/A
NQH20,"02/19/2020 17:40",9744.75,9744.75,9741.5,9742.5,-1.75,186,N/A
NQH20,"02/19/2020 17:39",9741.75,9744.5,9741.75,9744.25,2.5,141,N/A
NQH20,"02/19/2020 17:38",9742,9742,9741.25,9741.75,-0.5,98,N/A
NQH20,"02/19/2020 17:37",9741.25,9742.5,9740.75,9742.25,1.25,118,N/A
NQH20,"02/19/2020 17:36",9742.5,9743,9741,9741,-1.5,66,N/A
NQH20,"02/19/2020 17:35",9742,9742.5,9740.5,9742.5,0.75,249,N/A
NQH20,"02/19/2020 17:34",9739.5,9743.5,9739,9741.75,2.5,346,N/A
NQH20,"02/19/2020 17:33",9736.5,9739.75,9736.25,9739.25,2.5,166,N/A
NQH20,"02/19/2020 17:32",9735,9737,9734.75,9736.75,1.5,87,N/A
NQH20,"02/19/2020 17:31",9736.5,9737,9735,9735.25,-1.25,120,N/A
NQH20,"02/19/2020 17:30",9737.5,9738.25,9736.25,9736.5,-1,161,N/A
NQH20,"02/19/2020 17:29",9737.75,9738.25,9737.25,9737.5,0,141,N/A
NQH20,"02/19/2020 17:28",9737.25,9738,9737,9737.5,0,416,N/A
NQH20,"02/19/2020 17:27",9737.5,9737.5,9737,9737.5,0.25,493,N/A
NQH20,"02/19/2020 17:26",9738,9738,9737,9737.25,-1,344,N/A
NQH20,"02/19/2020 17:25",9738.25,9738.25,9737.5,9738.25,-0.25,24,N/A
NQH20,"02/19/2020 17:24",9737.25,9738.5,9737.25,9738.5,1,47,N/A
NQH20,"02/19/2020 17:23",9737.25,9737.5,9737,9737.5,0,16,N/A
NQH20,"02/19/2020 17:22",9736.75,9737.5,9736.75,9737.5,0.5,18,N/A
NQH20,"02/19/2020 17:21",9737,9737,9736.25,9737,0.5,31,N/A
NQH20,"02/19/2020 17:20",9736.5,9737.5,9736.25,9736.5,0.25,59,N/A
NQH20,"02/19/2020 17:19",9736.75,9737.75,9736,9736.25,-0.5,49,N/A
NQH20,"02/19/2020 17:18",9736.75,9736.75,9735.5,9736.75,0.25,117,N/A
NQH20,"02/19/2020 17:17",9737.5,9737.75,9736.5,9736.5,-1.25,64,N/A
NQH20,"02/19/2020 17:16",9737.75,9738,9737.25,9737.75,-0.5,74,N/A
NQH20,"02/19/2020 17:15",9740,9740.25,9737.5,9738.25,-1.75,86,N/A
NQH20,"02/19/2020 17:14",9739.25,9740,9739,9740,0.75,53,N/A
NQH20,"02/19/2020 17:13",9738.5,9739.5,9738.25,9739.25,0.5,66,N/A
NQH20,"02/19/2020 17:12",9739.25,9739.25,9738,9738.75,-0.25,82,N/A
NQH20,"02/19/2020 17:11",9738.75,9739.75,9738.5,9739,0.25,98,N/A
NQH20,"02/19/2020 17:10",9737,9739,9737,9738.75,2,106,N/A
NQH20,"02/19/2020 17:09",9736,9737.25,9736,9736.75,0.5,57,N/A
NQH20,"02/19/2020 17:08",9736.25,9736.75,9736,9736.25,0,32,N/A
NQH20,"02/19/2020 17:07",9735.5,9736.5,9735.25,9736.25,0.75,43,N/A
NQH20,"02/19/2020 17:06",9736,9736,9735,9735.5,-0.5,91,N/A
NQH20,"02/19/2020 17:05",9739,9739.25,9735.5,9736,-2.75,222,N/A
NQH20,"02/19/2020 17:04",9739.75,9740,9738.5,9738.75,-0.75,80,N/A
NQH20,"02/19/2020 17:03",9739.25,9740,9739.25,9739.5,0.5,115,N/A
NQH20,"02/19/2020 17:02",9738,9740.25,9737.25,9739,1.25,294,N/A
NQH20,"02/19/2020 17:01",9741.5,9742.5,9737.5,9737.75,-4.25,329,N/A
NQH20,"02/19/2020 17:00",9744.75,9746,9740.25,9742,7.75,695,N/A
NQH20,"02/19/2020 15:59",9733.25,9734.25,9733,9734.25,1,68,N/A
NQH20,"02/19/2020 15:58",9733,9733.25,9733,9733.25,0,22,N/A
NQH20,"02/19/2020 15:57",9733,9733.25,9732.25,9733.25,0.5,46,N/A
NQH20,"02/19/2020 15:56",9732.5,9733,9732,9732.75,0.75,24,N/A
NQH20,"02/19/2020 15:55",9732.5,9732.75,9730.75,9732,0,55,N/A
NQH20,"02/19/2020 15:54",9731.75,9732.5,9731.5,9732,0.25,34,N/A
NQH20,"02/19/2020 15:53",9731.75,9732.25,9731.75,9731.75,-0.25,9,N/A
NQH20,"02/19/2020 15:52",9732.75,9732.75,9731.5,9732,-0.75,33,N/A
NQH20,"02/19/2020 15:51",9731.5,9732.75,9731.5,9732.75,1.25,14,N/A
NQH20,"02/19/2020 15:50",9731,9732.75,9730.75,9731.5,0.25,76,N/A
NQH20,"02/19/2020 15:49",9732.75,9732.75,9730.75,9731.25,-1.25,88,N/A
NQH20,"02/19/2020 15:48",9732.75,9732.75,9732,9732.5,0,17,N/A
NQH20,"02/19/2020 15:47",9731.5,9733,9731.5,9732.5,1.25,60,N/A
NQH20,"02/19/2020 15:46",9733.25,9733.25,9731.25,9731.25,-2,157,N/A
NQH20,"02/19/2020 15:45",9732.5,9733.5,9732.25,9733.25,0.75,89,N/A
NQH20,"02/19/2020 15:44",9731.75,9733.25,9731.75,9732.5,0.5,37,N/A
NQH20,"02/19/2020 15:43",9730.75,9732.25,9730.75,9732,1.5,39,N/A
NQH20,"02/19/2020 15:42",9730.75,9731,9729.75,9730.5,-0.25,58,N/A
NQH20,"02/19/2020 15:41",9730.75,9731.25,9730.5,9730.75,0,56,N/A
NQH20,"02/19/2020 15:40",9730,9731.25,9730,9730.75,0.75,52,N/A
NQH20,"02/19/2020 15:39",9731,9731.5,9730,9730,-1.25,138,N/A
NQH20,"02/19/2020 15:38",9731.5,9731.75,9731,9731.25,-0.25,63,N/A
NQH20,"02/19/2020 15:37",9731,9732.25,9730.75,9731.5,0,76,N/A
NQH20,"02/19/2020 15:36",9732.25,9732.5,9731.25,9731.5,-0.75,37,N/A
NQH20,"02/19/2020 15:35",9733,9733,9731.75,9732.25,-0.75,47,N/A
NQH20,"02/19/2020 15:34",9733.5,9733.5,9732.75,9733,-0.25,15,N/A
NQH20,"02/19/2020 15:33",9733.25,9733.75,9733,9733.25,0,27,N/A
NQH20,"02/19/2020 15:32",9733.5,9734.5,9733,9733.25,-0.5,100,N/A
NQH20,"02/19/2020 15:31",9733.25,9734,9733,9733.75,0.5,95,N/A
NQH20,"02/19/2020 15:30",9732,9734,9730.5,9733.25,1,190,N/A
NQH20,"02/19/2020 15:14",9733.75,9736,9731.75,9732.25,-1.75,677,N/A
NQH20,"02/19/2020 15:13",9733.75,9735.25,9733.75,9734,0.25,296,N/A
NQH20,"02/19/2020 15:12",9735.75,9736,9732.25,9733.75,-2,462,N/A
NQH20,"02/19/2020 15:11",9735.25,9736.75,9735,9735.75,0.75,275,N/A
NQH20,"02/19/2020 15:10",9734.25,9735.75,9733.75,9735,0.5,279,N/A
NQH20,"02/19/2020 15:09",9733.5,9734.5,9733,9734.5,1,139,N/A
NQH20,"02/19/2020 15:08",9731.75,9734.5,9731.25,9733.5,1.75,333,N/A
NQH20,"02/19/2020 15:07",9735.75,9735.75,9731.5,9731.75,-3.75,592,N/A
NQH20,"02/19/2020 15:06",9736.5,9737.75,9735.25,9735.5,-1.25,690,N/A
NQH20,"02/19/2020 15:05",9737,9737.25,9736,9736.75,-0.25,556,N/A
NQH20,"02/19/2020 15:04",9735.5,9737.5,9735.25,9737,1.5,485,N/A
NQH20,"02/19/2020 15:03",9735.5,9736.25,9734.5,9735.5,0,448,N/A
NQH20,"02/19/2020 15:02",9736.5,9736.75,9735,9735.5,-1.25,636,N/A
NQH20,"02/19/2020 15:01",9735,9736.75,9734.25,9736.75,1.75,712,N/A
NQH20,"02/19/2020 15:00",9728.25,9736.75,9727.25,9735,6.75,2612,N/A
