Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQU20,"06/22/2020 20:50",10006.5,10012.5,10002.75,10006.75,-0.25,155,N/A
NQU20,"06/22/2020 20:49",10010.25,10013.25,10004,10007,-4.75,234,N/A
NQU20,"06/22/2020 20:48",10004.75,10015,10003.5,10011.75,8,419,N/A
NQU20,"06/22/2020 20:47",10001,10008.25,9998.5,10003.75,0.5,297,N/A
NQU20,"06/22/2020 20:46",9994.5,10010.25,9992.75,10003.25,9.75,414,N/A
NQU20,"06/22/2020 20:45",9993.25,9994,9984.5,9993.5,-1.5,191,N/A
NQU20,"06/22/2020 20:44",9994.25,9996.5,9981.25,9995,3,317,N/A
NQU20,"06/22/2020 20:43",9987.5,9997.5,9987.25,9992,4.25,310,N/A
NQU20,"06/22/2020 20:42",9992.5,9992.5,9980,9987.75,-5,284,N/A
NQU20,"06/22/2020 20:41",9990.5,9994.75,9983.75,9992.75,2.25,280,N/A
NQU20,"06/22/2020 20:40",9982.75,10001.5,9980.25,9990.5,10.5,543,N/A
NQU20,"06/22/2020 20:39",9988,9993.75,9977,9980,-8.25,731,N/A
NQU20,"06/22/2020 20:38",9999.5,10000,9988,9988.25,-13,318,N/A
NQU20,"06/22/2020 20:37",10014.75,10016.5,9996.5,10001.25,-12.75,350,N/A
NQU20,"06/22/2020 20:36",10013.5,10020.75,10009,10014,1.5,344,N/A
NQU20,"06/22/2020 20:35",10017,10018.25,10009.75,10012.5,-3.5,341,N/A
NQU20,"06/22/2020 20:34",10016.75,10020,10011.25,10016,-2.75,331,N/A
NQU20,"06/22/2020 20:33",10004.5,10024.25,10003.25,10018.75,13.75,351,N/A
NQU20,"06/22/2020 20:32",10019,10021,9996.25,10005,-14,493,N/A
NQU20,"06/22/2020 20:31",9997.25,10025.5,9997.25,10019,22,630,N/A
NQU20,"06/22/2020 20:30",9991.75,9997,9982.75,9997,5.75,544,N/A
NQU20,"06/22/2020 20:29",10004.25,10006,9972.25,9991.25,-12.5,1155,N/A
NQU20,"06/22/2020 20:28",10015,10018,9999.5,10003.75,-11.25,717,N/A
NQU20,"06/22/2020 20:27",10018,10027.75,10011.5,10015,-2.5,485,N/A
NQU20,"06/22/2020 20:26",10031.75,10035,10013.25,10017.5,-12.75,432,N/A
NQU20,"06/22/2020 20:25",10007.5,10031.5,10007.5,10030.25,22.5,572,N/A
NQU20,"06/22/2020 20:24",10020.75,10024,10006,10007.75,-13.5,564,N/A
NQU20,"06/22/2020 20:23",10032.75,10032.75,10011.75,10021.25,-9.5,779,N/A
NQU20,"06/22/2020 20:22",10033.75,10048,10030.75,10030.75,-1,437,N/A
NQU20,"06/22/2020 20:21",10041.5,10041.5,10026.25,10031.75,-9.25,583,N/A
NQU20,"06/22/2020 20:20",10053.25,10053.25,10032.5,10041,-13,562,N/A
NQU20,"06/22/2020 20:19",10043.75,10057.5,10043.75,10054,8.5,524,N/A
NQU20,"06/22/2020 20:18",10042.25,10048.75,10032.5,10045.5,2.25,444,N/A
NQU20,"06/22/2020 20:17",10059,10060.75,10032,10043.25,-15.25,887,N/A
NQU20,"06/22/2020 20:16",10053.25,10064.75,10049,10058.5,6,579,N/A
NQU20,"06/22/2020 20:15",10089.25,10089.25,10041,10052.5,-36.5,2034,N/A
NQU20,"06/22/2020 20:14",10096.5,10097.25,10087.25,10089,-7.25,439,N/A
NQU20,"06/22/2020 20:13",10097.75,10098,10091.75,10096.25,-1.25,413,N/A
NQU20,"06/22/2020 20:12",10108.5,10110.5,10090.5,10097.5,-11.5,617,N/A
NQU20,"06/22/2020 20:11",10106.25,10112,10100.5,10109,2.25,386,N/A
NQU20,"06/22/2020 20:10",10128,10129,10102.75,10106.75,-21.75,1136,N/A
NQU20,"06/22/2020 20:09",10127.5,10129.25,10126,10128.5,0.5,114,N/A
NQU20,"06/22/2020 20:08",10136.25,10136.25,10125,10128,-8.5,393,N/A
NQU20,"06/22/2020 20:07",10141.5,10141.5,10135,10136.5,-5,136,N/A
NQU20,"06/22/2020 20:06",10141.5,10143.5,10140.75,10141.5,-0.25,43,N/A
NQU20,"06/22/2020 20:05",10145,10145,10140.5,10141.75,-2.25,79,N/A
NQU20,"06/22/2020 20:04",10144.25,10145.25,10141.75,10144,0,73,N/A
NQU20,"06/22/2020 20:03",10144.5,10146,10143.75,10144,0,47,N/A
NQU20,"06/22/2020 20:02",10145,10146,10143.5,10144,-1.25,58,N/A
NQU20,"06/22/2020 20:01",10144.25,10145.75,10141.75,10145.25,0.25,93,N/A
NQU20,"06/22/2020 20:00",10141.75,10146,10141,10145,2.75,137,N/A
NQU20,"06/22/2020 19:59",10141.25,10144.25,10141.25,10142.25,1,56,N/A
NQU20,"06/22/2020 19:58",10142.5,10142.5,10138,10141.25,-1.75,70,N/A
NQU20,"06/22/2020 19:57",10144.25,10144.25,10142,10143,-0.75,35,N/A
NQU20,"06/22/2020 19:56",10143.5,10145,10142.5,10143.75,-0.25,50,N/A
NQU20,"06/22/2020 19:55",10144,10144.75,10143.25,10144,0,28,N/A
NQU20,"06/22/2020 19:54",10142.5,10144.5,10142.5,10144,1,16,N/A
NQU20,"06/22/2020 19:53",10142.5,10144.25,10142,10143,1,45,N/A
NQU20,"06/22/2020 19:52",10144,10145,10142,10142,-2,45,N/A
NQU20,"06/22/2020 19:51",10142.75,10145.25,10142.5,10144,0.75,83,N/A
NQU20,"06/22/2020 19:50",10143.75,10144.25,10142.25,10143.25,0.25,34,N/A
NQU20,"06/22/2020 19:49",10142,10143.75,10141.75,10143,0.75,22,N/A
NQU20,"06/22/2020 19:48",10141.75,10144,10141.75,10142.25,1.25,28,N/A
NQU20,"06/22/2020 19:47",10142.75,10143,10141,10141,-1.75,35,N/A
NQU20,"06/22/2020 19:46",10139.75,10144,10139.75,10142.75,3.75,77,N/A
NQU20,"06/22/2020 19:45",10140,10141,10137.75,10139,-1,62,N/A
NQU20,"06/22/2020 19:44",10139.75,10140,10138,10140,1.25,40,N/A
NQU20,"06/22/2020 19:43",10139.75,10140.5,10136.75,10138.75,-0.5,49,N/A
NQU20,"06/22/2020 19:42",10138,10141.75,10137.5,10139.25,1.25,198,N/A
NQU20,"06/22/2020 19:41",10133.25,10138.25,10133,10138,4.75,86,N/A
NQU20,"06/22/2020 19:40",10135.25,10135.25,10131.5,10133.25,-2,152,N/A
NQU20,"06/22/2020 19:39",10134.25,10136.25,10133.5,10135.25,1,44,N/A
NQU20,"06/22/2020 19:38",10133.25,10135.5,10133.25,10134.25,0.25,39,N/A
NQU20,"06/22/2020 19:37",10133.25,10136.25,10132.5,10134,0.5,62,N/A
NQU20,"06/22/2020 19:36",10135.5,10137,10133.25,10133.5,-2.25,101,N/A
NQU20,"06/22/2020 19:35",10138.5,10139,10134.5,10135.75,-3,99,N/A
NQU20,"06/22/2020 19:34",10137.75,10139,10137.5,10138.75,0.75,67,N/A
NQU20,"06/22/2020 19:33",10141.5,10141.5,10138,10138,-2.5,35,N/A
NQU20,"06/22/2020 19:32",10139.5,10141.25,10139.25,10140.5,1,27,N/A
NQU20,"06/22/2020 19:31",10140.25,10141.25,10137.75,10139.5,-1.25,96,N/A
NQU20,"06/22/2020 19:30",10141.75,10142.5,10140.75,10140.75,0.25,32,N/A
NQU20,"06/22/2020 19:29",10141.5,10141.5,10139.75,10140.5,-1.25,23,N/A
NQU20,"06/22/2020 19:28",10142.5,10143,10141,10141.75,-0.5,41,N/A
NQU20,"06/22/2020 19:27",10140.75,10143,10140.75,10142.25,2.25,56,N/A
NQU20,"06/22/2020 19:26",10139,10141,10138.25,10140,1.25,39,N/A
NQU20,"06/22/2020 19:25",10139.25,10140.25,10138,10138.75,0.75,46,N/A
NQU20,"06/22/2020 19:24",10138.75,10140.25,10138,10138,-0.75,30,N/A
NQU20,"06/22/2020 19:23",10137.25,10139.75,10136,10138.75,2,77,N/A
NQU20,"06/22/2020 19:22",10137,10140.25,10135.5,10136.75,-0.25,118,N/A
NQU20,"06/22/2020 19:21",10142.25,10143.25,10136.75,10137,-5.5,117,N/A
NQU20,"06/22/2020 19:20",10145.75,10145.75,10142.5,10142.5,-2.5,54,N/A
NQU20,"06/22/2020 19:19",10142.75,10146,10142.75,10145,1.25,58,N/A
NQU20,"06/22/2020 19:18",10142.5,10145,10141.75,10143.75,1,53,N/A
NQU20,"06/22/2020 19:17",10141,10143.5,10141,10142.75,1,52,N/A
NQU20,"06/22/2020 19:16",10142.5,10143.75,10140.75,10141.75,0,49,N/A
NQU20,"06/22/2020 19:15",10141.75,10143.75,10141.5,10141.75,-0.75,84,N/A
NQU20,"06/22/2020 19:14",10144.5,10144.75,10141.5,10142.5,-1,56,N/A
NQU20,"06/22/2020 19:13",10144,10144.75,10143.25,10143.5,-0.75,22,N/A
NQU20,"06/22/2020 19:12",10145.75,10146,10143,10144.25,-0.75,90,N/A
NQU20,"06/22/2020 19:11",10144.75,10146,10144.5,10145,0.25,58,N/A
NQU20,"06/22/2020 19:10",10144.5,10145.25,10143.5,10144.75,1,67,N/A
NQU20,"06/22/2020 19:09",10146.5,10146.5,10143.75,10143.75,-2.5,42,N/A
NQU20,"06/22/2020 19:08",10144.5,10146.5,10142.75,10146.25,1.75,67,N/A
NQU20,"06/22/2020 19:07",10147.75,10148.25,10144.25,10144.5,-2.75,46,N/A
NQU20,"06/22/2020 19:06",10145.25,10147.25,10144.25,10147.25,3,66,N/A
NQU20,"06/22/2020 19:05",10149,10149,10143.75,10144.25,-4,102,N/A
NQU20,"06/22/2020 19:04",10146.5,10149,10145.75,10148.25,2.25,81,N/A
NQU20,"06/22/2020 19:03",10148,10148,10145.25,10146,-0.75,67,N/A
NQU20,"06/22/2020 19:02",10144.25,10148,10143.25,10146.75,2.75,98,N/A
NQU20,"06/22/2020 19:01",10147.75,10148.75,10143,10144,-4.25,203,N/A
NQU20,"06/22/2020 19:00",10149.5,10150.5,10146.25,10148.25,-2,145,N/A
NQU20,"06/22/2020 18:59",10152.25,10152.75,10149.5,10150.25,-2.5,53,N/A
NQU20,"06/22/2020 18:58",10151.25,10152.75,10150.25,10152.75,2,43,N/A
NQU20,"06/22/2020 18:57",10151.5,10151.75,10149.75,10150.75,0,48,N/A
NQU20,"06/22/2020 18:56",10151.25,10152.5,10150.25,10150.75,-0.25,50,N/A
NQU20,"06/22/2020 18:55",10151,10152.25,10151,10151,0.25,8,N/A
NQU20,"06/22/2020 18:54",10154.25,10154.25,10150.75,10150.75,-3,38,N/A
NQU20,"06/22/2020 18:53",10152.25,10154.75,10152,10153.75,0.5,55,N/A
NQU20,"06/22/2020 18:52",10151.25,10153.25,10151.25,10153.25,2.5,49,N/A
NQU20,"06/22/2020 18:51",10149.75,10150.75,10149.75,10150.75,1.75,30,N/A
NQU20,"06/22/2020 18:50",10150.25,10151.75,10149,10149,-2,32,N/A
NQU20,"06/22/2020 18:49",10149,10151.5,10148.75,10151,2.25,58,N/A
NQU20,"06/22/2020 18:48",10150.75,10150.75,10148.75,10148.75,-1.25,20,N/A
NQU20,"06/22/2020 18:47",10150.25,10151,10149,10150,-1,87,N/A
NQU20,"06/22/2020 18:46",10152,10152,10149.75,10151,-0.5,56,N/A
NQU20,"06/22/2020 18:45",10151.75,10152.5,10151.25,10151.5,-1,41,N/A
NQU20,"06/22/2020 18:44",10152,10153,10150.75,10152.5,0.25,46,N/A
NQU20,"06/22/2020 18:43",10153,10153,10150.5,10152.25,-1,84,N/A
NQU20,"06/22/2020 18:42",10153,10158.25,10152.75,10153.25,-0.25,210,N/A
NQU20,"06/22/2020 18:41",10153.75,10155,10153.5,10153.5,0.25,47,N/A
NQU20,"06/22/2020 18:40",10154.5,10154.5,10152,10153.25,-0.5,27,N/A
NQU20,"06/22/2020 18:39",10153.5,10154.5,10152.75,10153.75,1,25,N/A
NQU20,"06/22/2020 18:38",10152.25,10155,10152.25,10152.75,1.25,88,N/A
NQU20,"06/22/2020 18:37",10152.25,10152.25,10151.25,10151.5,-0.5,20,N/A
NQU20,"06/22/2020 18:36",10149.75,10152.5,10149.75,10152,2.25,21,N/A
NQU20,"06/22/2020 18:35",10153,10154.25,10149,10149.75,-2.5,106,N/A
NQU20,"06/22/2020 18:34",10152.5,10153,10152,10152.25,0,33,N/A
NQU20,"06/22/2020 18:33",10150.75,10152.5,10149.75,10152.25,1.5,50,N/A
NQU20,"06/22/2020 18:32",10152.5,10152.5,10149.25,10150.75,-2,51,N/A
NQU20,"06/22/2020 18:31",10151.5,10154.5,10151.5,10152.75,0,52,N/A
NQU20,"06/22/2020 18:30",10148.75,10152.75,10148.5,10152.75,3,44,N/A
NQU20,"06/22/2020 18:29",10149.5,10150.25,10148.75,10149.75,1.5,14,N/A
NQU20,"06/22/2020 18:28",10149.75,10150.5,10148.25,10148.25,-1.5,26,N/A
NQU20,"06/22/2020 18:27",10150.75,10151.5,10148.25,10149.75,-0.5,55,N/A
NQU20,"06/22/2020 18:26",10149.25,10152,10149.25,10150.25,1.25,54,N/A
NQU20,"06/22/2020 18:25",10152.25,10152.75,10149,10149,-3.25,69,N/A
NQU20,"06/22/2020 18:24",10154.25,10154.25,10152,10152.25,-1.5,73,N/A
NQU20,"06/22/2020 18:23",10149.75,10155.25,10149,10153.75,4,201,N/A
NQU20,"06/22/2020 18:22",10150.25,10153.25,10149.5,10149.75,-0.25,143,N/A
NQU20,"06/22/2020 18:21",10149.25,10150,10147.5,10150,0.5,39,N/A
NQU20,"06/22/2020 18:20",10147.75,10149.5,10146.75,10149.5,2.75,20,N/A
NQU20,"06/22/2020 18:19",10147.25,10147.75,10146.75,10146.75,-1.25,21,N/A
NQU20,"06/22/2020 18:18",10147.75,10149,10147,10148,1,25,N/A
NQU20,"06/22/2020 18:17",10148.25,10149.5,10146.5,10147,-2,70,N/A
NQU20,"06/22/2020 18:16",10143.75,10149,10143.75,10149,5.25,38,N/A
NQU20,"06/22/2020 18:15",10144,10144,10143,10143.75,0,22,N/A
NQU20,"06/22/2020 18:14",10145.5,10146.25,10143.75,10143.75,-0.75,30,N/A
NQU20,"06/22/2020 18:13",10145.25,10145.75,10143.5,10144.5,-0.25,32,N/A
NQU20,"06/22/2020 18:12",10145.5,10146,10144.25,10144.75,-1.25,40,N/A
NQU20,"06/22/2020 18:11",10148.5,10149.25,10146,10146,-3,58,N/A
NQU20,"06/22/2020 18:10",10149.5,10151.5,10146,10149,-1.25,245,N/A
NQU20,"06/22/2020 18:09",10150.5,10150.75,10148,10150.25,0,171,N/A
NQU20,"06/22/2020 18:08",10143.5,10151,10143.5,10150.25,6.75,194,N/A
NQU20,"06/22/2020 18:07",10141,10144.25,10141,10143.5,2,29,N/A
NQU20,"06/22/2020 18:06",10142.25,10142.75,10141.25,10141.5,0.25,16,N/A
NQU20,"06/22/2020 18:05",10139,10142.25,10138.75,10141.25,1.5,55,N/A
NQU20,"06/22/2020 18:04",10141.75,10142.5,10139.25,10139.75,-2.75,31,N/A
NQU20,"06/22/2020 18:03",10143,10143,10141.5,10142.5,-0.5,15,N/A
NQU20,"06/22/2020 18:02",10141.75,10144.25,10140.25,10143,0.75,53,N/A
NQU20,"06/22/2020 18:01",10142.5,10143.25,10140.25,10142.25,0.5,63,N/A
NQU20,"06/22/2020 18:00",10142,10143,10139.5,10141.75,0.5,70,N/A
NQU20,"06/22/2020 17:59",10143.5,10144,10141.25,10141.25,-2.5,66,N/A
NQU20,"06/22/2020 17:58",10144.75,10145,10143,10143.75,-0.5,43,N/A
NQU20,"06/22/2020 17:57",10144,10144.75,10143.75,10144.25,0.25,16,N/A
NQU20,"06/22/2020 17:56",10144.5,10146.75,10144,10144,-0.5,63,N/A
NQU20,"06/22/2020 17:55",10144.5,10145.5,10143.75,10144.5,0.75,30,N/A
NQU20,"06/22/2020 17:54",10144.25,10144.25,10143,10143.75,-0.25,23,N/A
NQU20,"06/22/2020 17:53",10144,10145,10142.5,10144,0,31,N/A
NQU20,"06/22/2020 17:52",10144,10145.75,10143,10144,0,57,N/A
NQU20,"06/22/2020 17:51",10144.5,10146.5,10143.25,10144,-0.75,122,N/A
NQU20,"06/22/2020 17:50",10143.5,10145,10141,10144.75,0.25,110,N/A
NQU20,"06/22/2020 17:49",10140.5,10145.75,10140,10144.5,3.5,192,N/A
NQU20,"06/22/2020 17:48",10138.75,10142.5,10138,10141,2.25,183,N/A
NQU20,"06/22/2020 17:47",10130,10139,10129.5,10138.75,9.75,186,N/A
NQU20,"06/22/2020 17:46",10130,10130,10128,10129,-1.25,24,N/A
NQU20,"06/22/2020 17:45",10126.5,10130.75,10126,10130.25,3.25,41,N/A
NQU20,"06/22/2020 17:44",10125.25,10127.5,10124.5,10127,2,46,N/A
NQU20,"06/22/2020 17:43",10123.75,10125,10122.75,10125,1.25,23,N/A
NQU20,"06/22/2020 17:42",10125,10125,10123.25,10123.75,-1.25,19,N/A
NQU20,"06/22/2020 17:41",10121,10125,10120.25,10125,3.5,29,N/A
NQU20,"06/22/2020 17:40",10122.5,10122.5,10119.5,10121.5,-1.75,29,N/A
NQU20,"06/22/2020 17:39",10123.25,10123.25,10122,10123.25,-0.5,22,N/A
NQU20,"06/22/2020 17:38",10121.5,10124.25,10121.25,10123.75,2.75,27,N/A
NQU20,"06/22/2020 17:37",10120.25,10122.25,10119.75,10121,-1.25,14,N/A
NQU20,"06/22/2020 17:36",10123,10124.25,10118,10122.25,-0.75,147,N/A
NQU20,"06/22/2020 17:35",10121.75,10124.75,10121.5,10123,1.5,50,N/A
NQU20,"06/22/2020 17:34",10121.75,10123.25,10120,10121.5,-0.25,48,N/A
NQU20,"06/22/2020 17:33",10122.25,10125.25,10121.75,10121.75,-1.75,79,N/A
NQU20,"06/22/2020 17:32",10119.75,10124.25,10118,10123.5,4.75,116,N/A
NQU20,"06/22/2020 17:31",10129.25,10129.75,10115,10118.75,-11,393,N/A
NQU20,"06/22/2020 17:30",10135,10138,10128.5,10129.75,-4.75,193,N/A
NQU20,"06/22/2020 17:29",10134.75,10134.75,10134,10134.5,0.5,8,N/A
NQU20,"06/22/2020 17:28",10134.25,10134.75,10133.75,10134,0,22,N/A
NQU20,"06/22/2020 17:27",10133.5,10135,10132,10134,1,92,N/A
NQU20,"06/22/2020 17:26",10131.5,10133,10131.25,10133,0.5,14,N/A
NQU20,"06/22/2020 17:25",10132,10132.5,10131.5,10132.5,0.25,9,N/A
NQU20,"06/22/2020 17:24",10132.25,10133.75,10131.5,10132.25,-0.5,36,N/A
NQU20,"06/22/2020 17:23",10129.5,10133.75,10129,10132.75,3,86,N/A
NQU20,"06/22/2020 17:22",10131.25,10131.25,10129.5,10129.75,-1.5,27,N/A
NQU20,"06/22/2020 17:21",10128.25,10131.25,10127.75,10131.25,2.25,33,N/A
NQU20,"06/22/2020 17:20",10125.5,10129.25,10125.5,10129,2.75,14,N/A
NQU20,"06/22/2020 17:19",10126.25,10126.75,10125.5,10126.25,-1.25,11,N/A
NQU20,"06/22/2020 17:18",10126.5,10128,10126.5,10127.5,1.25,3,N/A
NQU20,"06/22/2020 17:17",10126.25,10128,10126.25,10126.25,0,13,N/A
NQU20,"06/22/2020 17:16",10128.5,10128.75,10126.25,10126.25,-2.25,18,N/A
NQU20,"06/22/2020 17:15",10129.5,10131.5,10127.25,10128.5,-0.5,42,N/A
NQU20,"06/22/2020 17:14",10126.75,10129.5,10125.75,10129,3.5,26,N/A
NQU20,"06/22/2020 17:13",10125.25,10126.75,10124.25,10125.5,-0.25,14,N/A
NQU20,"06/22/2020 17:12",10127.25,10127.25,10123.75,10125.75,-1.5,40,N/A
NQU20,"06/22/2020 17:11",10130.25,10130.25,10123.75,10127.25,-3,39,N/A
NQU20,"06/22/2020 17:10",10131,10131,10129.25,10130.25,0.25,29,N/A
NQU20,"06/22/2020 17:09",10128.75,10131.75,10128.75,10130,1.25,35,N/A
NQU20,"06/22/2020 17:08",10126.5,10134.25,10126.5,10128.75,2.5,104,N/A
NQU20,"06/22/2020 17:07",10124.75,10128.5,10123.75,10126.25,0.25,24,N/A
NQU20,"06/22/2020 17:06",10129,10129,10122.25,10126,-3.25,127,N/A
NQU20,"06/22/2020 17:05",10131.5,10133.25,10128.75,10129.25,-1.75,100,N/A
NQU20,"06/22/2020 17:04",10128,10131.5,10127.25,10131,2,68,N/A
NQU20,"06/22/2020 17:03",10128.25,10130,10126.5,10129,0.75,85,N/A
NQU20,"06/22/2020 17:02",10123.25,10129,10122.25,10128.25,4.25,74,N/A
NQU20,"06/22/2020 17:01",10122.75,10126,10122,10124,0.25,74,N/A
NQU20,"06/22/2020 17:00",10121.5,10129,10118,10123.75,2.25,258,N/A
NQU20,"06/22/2020 15:59",10127.75,10128,10120.5,10121.5,-6.5,148,N/A
NQU20,"06/22/2020 15:58",10128.75,10129,10127.75,10128,-0.75,16,N/A
NQU20,"06/22/2020 15:57",10127.75,10128.75,10127.25,10128.75,0.75,23,N/A
NQU20,"06/22/2020 15:56",10128.75,10128.75,10127.75,10128,-0.5,31,N/A
NQU20,"06/22/2020 15:55",10129.25,10131.5,10127.25,10128.5,-1.5,93,N/A
NQU20,"06/22/2020 15:54",10128,10130,10127.25,10130,2.25,31,N/A
NQU20,"06/22/2020 15:53",10130,10130.25,10127.75,10127.75,-2.5,35,N/A
NQU20,"06/22/2020 15:52",10126.75,10130.5,10126,10130.25,3,78,N/A
NQU20,"06/22/2020 15:51",10124.75,10127.25,10123,10127.25,1.75,85,N/A
NQU20,"06/22/2020 15:50",10125.5,10127.25,10124.25,10125.5,0.25,94,N/A
NQU20,"06/22/2020 15:49",10127.5,10127.75,10125.25,10125.25,-2.75,37,N/A
NQU20,"06/22/2020 15:48",10129.25,10129.5,10126,10128,-1.5,104,N/A
NQU20,"06/22/2020 15:47",10129.5,10130,10128.5,10129.5,1.25,30,N/A
NQU20,"06/22/2020 15:46",10130.75,10131.25,10128,10128.25,-2.25,107,N/A
NQU20,"06/22/2020 15:45",10127.5,10131.75,10127.5,10130.5,2.5,158,N/A
NQU20,"06/22/2020 15:44",10128,10129.25,10127,10128,0,91,N/A
NQU20,"06/22/2020 15:43",10128.25,10128.25,10127,10128,-0.5,40,N/A
NQU20,"06/22/2020 15:42",10126,10128.5,10125.75,10128.5,2.25,98,N/A
NQU20,"06/22/2020 15:41",10125.25,10127,10125.25,10126.25,1.5,69,N/A
NQU20,"06/22/2020 15:40",10126.25,10127.5,10123.5,10124.75,-0.75,118,N/A
NQU20,"06/22/2020 15:39",10124.75,10126.5,10124,10125.5,0.75,36,N/A
NQU20,"06/22/2020 15:38",10124.5,10124.75,10123.5,10124.75,0,46,N/A
NQU20,"06/22/2020 15:37",10126.75,10126.75,10123.75,10124.75,-1.75,54,N/A
NQU20,"06/22/2020 15:36",10127.5,10129.25,10125.5,10126.5,-1.75,129,N/A
NQU20,"06/22/2020 15:35",10126.25,10129,10125.5,10128.25,2,89,N/A
NQU20,"06/22/2020 15:34",10124,10126.75,10123.75,10126.25,2.25,72,N/A
NQU20,"06/22/2020 15:33",10124.5,10126.25,10123.75,10124,-1,58,N/A
NQU20,"06/22/2020 15:32",10125.25,10125.75,10124,10125,0,70,N/A
NQU20,"06/22/2020 15:31",10125.25,10126.5,10123.75,10125,-0.5,84,N/A
NQU20,"06/22/2020 15:30",10128,10134.5,10124.5,10125.5,-5.25,337,N/A
NQU20,"06/22/2020 15:14",10120.5,10131.75,10118.75,10130.75,10,626,N/A
NQU20,"06/22/2020 15:13",10123,10123.25,10118,10120.75,-2.25,527,N/A
NQU20,"06/22/2020 15:12",10123.75,10124,10121.75,10123,-1,222,N/A
NQU20,"06/22/2020 15:11",10124.5,10126,10123.75,10124,-0.25,156,N/A
NQU20,"06/22/2020 15:10",10127.5,10128.25,10123.25,10124.25,-3,449,N/A
NQU20,"06/22/2020 15:09",10127.25,10130.5,10127,10127.25,0,434,N/A
NQU20,"06/22/2020 15:08",10122.5,10129.5,10121.25,10127.25,5,641,N/A
NQU20,"06/22/2020 15:07",10116,10122.75,10115.75,10122.25,5.75,489,N/A
NQU20,"06/22/2020 15:06",10116,10117.75,10115.75,10116.5,0.25,171,N/A
NQU20,"06/22/2020 15:05",10115.25,10118,10113.5,10116.25,0.75,358,N/A
NQU20,"06/22/2020 15:04",10114.5,10117,10113.25,10115.5,1.75,457,N/A
NQU20,"06/22/2020 15:03",10113.25,10114,10110.75,10113.75,0.25,363,N/A
NQU20,"06/22/2020 15:02",10115,10116.25,10113.25,10113.5,-2,224,N/A
NQU20,"06/22/2020 15:01",10115,10117.75,10113,10115.5,0.25,697,N/A
NQU20,"06/22/2020 15:00",10115,10117.75,10108,10115.25,0.5,1713,N/A
NQU20,"06/22/2020 14:59",10115,10120,10111.25,10114.75,-0.5,3448,N/A
NQU20,"06/22/2020 14:58",10115,10116.25,10112,10115.25,0.5,890,N/A
NQU20,"06/22/2020 14:57",10113.5,10117.75,10113,10114.75,1.5,1009,N/A
NQU20,"06/22/2020 14:56",10105.25,10114,10105.25,10113.25,8.25,783,N/A
NQU20,"06/22/2020 14:55",10109.25,10109.75,10104.25,10105,-3.75,873,N/A
NQU20,"06/22/2020 14:54",10102.75,10109.5,10101.5,10108.75,6,1222,N/A
NQU20,"06/22/2020 14:53",10097.75,10103.75,10097.75,10102.75,5.25,541,N/A
NQU20,"06/22/2020 14:52",10100.25,10101.25,10095.25,10097.5,-2.5,497,N/A
NQU20,"06/22/2020 14:51",10097,10103.75,10097,10100,3.25,607,N/A
NQU20,"06/22/2020 14:50",10091.5,10101.25,10088.25,10096.75,5.25,1826,N/A
NQU20,"06/22/2020 14:49",10097.5,10097.5,10091.25,10091.5,-6.25,870,N/A
NQU20,"06/22/2020 14:48",10102.75,10103.5,10094.75,10097.75,-4.75,830,N/A
NQU20,"06/22/2020 14:47",10103,10105.5,10101.75,10102.5,-0.25,302,N/A
NQU20,"06/22/2020 14:46",10101.25,10104.25,10099.75,10102.75,1.5,433,N/A
NQU20,"06/22/2020 14:45",10097.25,10107.25,10093,10101.25,3.75,1145,N/A
NQU20,"06/22/2020 14:44",10093.75,10099,10091.25,10097.5,3.75,532,N/A
NQU20,"06/22/2020 14:43",10091,10094.25,10089.5,10093.75,3,342,N/A
NQU20,"06/22/2020 14:42",10090,10094.25,10089.75,10090.75,1,583,N/A
NQU20,"06/22/2020 14:41",10085.75,10091,10084.25,10089.75,4,358,N/A
NQU20,"06/22/2020 14:40",10089.5,10090.25,10084.25,10085.75,-3.75,404,N/A
NQU20,"06/22/2020 14:39",10085,10092,10083,10089.5,4.5,654,N/A
NQU20,"06/22/2020 14:38",10085.25,10087,10082.75,10085,0,387,N/A
NQU20,"06/22/2020 14:37",10082,10085.5,10077.75,10085,2.75,505,N/A
NQU20,"06/22/2020 14:36",10087,10087.25,10080.5,10082.25,-4.25,591,N/A
NQU20,"06/22/2020 14:35",10085,10089.5,10085,10086.5,1,422,N/A
NQU20,"06/22/2020 14:34",10085.5,10088.25,10084.75,10085.5,0,340,N/A
NQU20,"06/22/2020 14:33",10084.5,10088.75,10084.25,10085.5,1.75,542,N/A
NQU20,"06/22/2020 14:32",10083.75,10085,10080,10083.75,-0.25,458,N/A
NQU20,"06/22/2020 14:31",10081.5,10085.5,10081,10084,2.25,451,N/A
NQU20,"06/22/2020 14:30",10077.75,10084,10077.5,10081.75,4,837,N/A
NQU20,"06/22/2020 14:29",10076.75,10078.5,10074.25,10077.75,1.25,551,N/A
NQU20,"06/22/2020 14:28",10075.25,10077.75,10070,10076.5,1.75,523,N/A
NQU20,"06/22/2020 14:27",10075,10076.75,10072,10074.75,-0.5,453,N/A
NQU20,"06/22/2020 14:26",10072.25,10078.5,10070.75,10075.25,3.25,623,N/A
NQU20,"06/22/2020 14:25",10070,10074.25,10068.5,10072,2.25,542,N/A
