Time,Open,High,Low,Last,Change,Volume,"Open Int"
"10/14/2020 14:26",11992.75,12001,11992.25,11997.75,5.25,822,N/A
"10/14/2020 14:25",12004.75,12007.5,11988.5,11992.5,-12.25,1292,N/A
"10/14/2020 14:24",12008.5,12011.5,12003.75,12004.75,-3.75,817,N/A
"10/14/2020 14:23",12013.5,12014.5,12005.75,12008.5,-4.75,619,N/A
"10/14/2020 14:22",12015,12017,12011,12013.25,-1.75,442,N/A
"10/14/2020 14:21",12016.75,12016.75,12010.75,12015,-1.75,961,N/A
"10/14/2020 14:20",12008,12020.75,12005.75,12016.75,9,1056,N/A
"10/14/2020 14:19",12006.75,12011.25,12006.75,12007.75,1.25,556,N/A
"10/14/2020 14:18",12008,12011.5,12004.5,12006.5,-1.25,777,N/A
"10/14/2020 14:17",12016.5,12017.25,12005.25,12007.75,-8.75,1122,N/A
"10/14/2020 14:16",12018.5,12019.25,12015.5,12016.5,-1.5,584,N/A
"10/14/2020 14:15",12021,12023.75,12017.25,12018,-3,895,N/A
"10/14/2020 14:14",12018.25,12023,12015,12021,2.5,982,N/A
"10/14/2020 14:13",12020.25,12021.25,12014.75,12018.5,-1.75,994,N/A
"10/14/2020 14:12",12021.5,12024,12016,12020.25,-0.75,1330,N/A
"10/14/2020 14:11",12011.5,12021.75,12010.75,12021,9.5,2232,N/A
"10/14/2020 14:10",11998.75,12011.75,11998.75,12011.5,12.5,1041,N/A
"10/14/2020 14:09",12001.5,12001.75,11995,11999,-2.5,996,N/A
"10/14/2020 14:08",11988.75,12007.5,11988.75,12001.5,13.25,2139,N/A
"10/14/2020 14:07",11990.75,11992,11987,11988.25,-2.5,483,N/A
"10/14/2020 14:06",11987.25,11991.25,11985,11990.75,3.25,609,N/A
"10/14/2020 14:05",11985.5,11991.75,11984.5,11987.5,2,684,N/A
"10/14/2020 14:04",11987.25,11989,11982.75,11985.5,-1.5,574,N/A
"10/14/2020 14:03",11982.25,11990,11976.75,11987,4.75,1351,N/A
"10/14/2020 14:02",11963.25,11982.25,11962,11982.25,19.5,1546,N/A
"10/14/2020 14:01",11976.25,11978.5,11962,11962.75,-13.25,864,N/A
"10/14/2020 14:00",11976,11981.75,11974,11976,0,1100,N/A
"10/14/2020 13:59",11977.25,11980,11974,11976,-1.5,876,N/A
"10/14/2020 13:58",11979,11980.25,11973.5,11977.5,-1.25,902,N/A
"10/14/2020 13:57",11981.5,11982,11976,11978.75,-2.75,767,N/A
"10/14/2020 13:56",11971.75,11983.75,11968.25,11981.5,9.5,934,N/A
"10/14/2020 13:55",11963.5,11976.75,11963.25,11972,8.25,1184,N/A
"10/14/2020 13:54",11960.75,11967.5,11958.25,11963.75,2.25,886,N/A
"10/14/2020 13:53",11958.75,11962.75,11955,11961.5,2.75,535,N/A
"10/14/2020 13:52",11954.75,11964.5,11953,11958.75,4,715,N/A
"10/14/2020 13:51",11960.25,11963.25,11949.5,11954.75,-5.25,1247,N/A
"10/14/2020 13:50",11965,11969.5,11958,11960,-4.75,917,N/A
"10/14/2020 13:49",11961.5,11971.75,11960,11964.75,3.25,1342,N/A
"10/14/2020 13:48",11952.5,11963,11951.25,11961.5,9,739,N/A
"10/14/2020 13:47",11957.5,11959.5,11951.75,11952.5,-5,602,N/A
"10/14/2020 13:46",11947.5,11958.75,11946,11957.5,9.5,1001,N/A
"10/14/2020 13:45",11953,11956.25,11944.75,11948,-5,1017,N/A
"10/14/2020 13:44",11958.75,11959.25,11951.5,11953,-5.75,751,N/A
"10/14/2020 13:43",11964.5,11964.5,11958.5,11958.75,-5.75,640,N/A
"10/14/2020 13:42",11961.5,11966.25,11957.5,11964.5,3.25,1009,N/A
"10/14/2020 13:41",11950.5,11968.25,11947.25,11961.25,10.5,1953,N/A
"10/14/2020 13:40",11946.25,11953.25,11941.25,11950.75,4.5,982,N/A
"10/14/2020 13:39",11943.5,11947.75,11939.5,11946.25,2.5,860,N/A
"10/14/2020 13:38",11945,11946.25,11937.5,11943.75,-1.25,1134,N/A
"10/14/2020 13:37",11953.5,11953.5,11944,11945,-9,802,N/A
"10/14/2020 13:36",11948.5,11955.25,11946.25,11954,5,717,N/A
"10/14/2020 13:35",11948.25,11954.75,11946.75,11949,1,968,N/A
"10/14/2020 13:34",11959.25,11959.25,11945.75,11948,-11.25,1599,N/A
"10/14/2020 13:33",11962,11964.5,11958.5,11959.25,-2.5,682,N/A
"10/14/2020 13:32",11965.5,11967.25,11961.25,11961.75,-4.25,1128,N/A
"10/14/2020 13:31",11971.25,11971.75,11961.75,11966,-5.25,983,N/A
"10/14/2020 13:30",11969.5,11977.25,11965.5,11971.25,1.75,1047,N/A
"10/14/2020 13:29",11960.5,11969.75,11960.25,11969.5,9,793,N/A
"10/14/2020 13:28",11963.75,11967.5,11958.25,11960.5,-3,910,N/A
"10/14/2020 13:27",11961,11965,11960,11963.5,2.5,850,N/A
"10/14/2020 13:26",11967.75,11968.25,11957,11961,-7.25,1614,N/A
"10/14/2020 13:25",11975.25,11976.25,11966,11968.25,-6.75,1067,N/A
"10/14/2020 13:24",11975.25,11978.75,11974.25,11975,0,429,N/A
"10/14/2020 13:23",11977.25,11979.25,11969.75,11975,-2.25,1098,N/A
"10/14/2020 13:22",11985.25,11987,11974,11977.25,-7.75,851,N/A
"10/14/2020 13:21",11982.75,11989.25,11982.75,11985,2.25,733,N/A
"10/14/2020 13:20",11984,11985.25,11978.25,11982.75,-1,1041,N/A
"10/14/2020 13:19",11988.75,11990,11980.75,11983.75,-5.25,1056,N/A
"10/14/2020 13:18",11995.25,11996.75,11985,11989,-5.75,1074,N/A
"10/14/2020 13:17",12000.75,12002.25,11991.5,11994.75,-5.75,941,N/A
"10/14/2020 13:16",11998,12002.5,11995.75,12000.5,2,716,N/A
"10/14/2020 13:15",12001,12002,11994.75,11998.5,-2.5,1174,N/A
"10/14/2020 13:14",12001,12002.25,11997.25,12001,0.5,1787,N/A
"10/14/2020 13:13",11995,12002.75,11994.75,12000.5,5.5,1496,N/A
"10/14/2020 13:12",11992,11996,11988.75,11995,3,868,N/A
"10/14/2020 13:11",11987.75,11994.75,11986.5,11992,4.5,1080,N/A
"10/14/2020 13:10",11987,11987.5,11982.5,11987.5,0.5,630,N/A
"10/14/2020 13:09",11987.5,11988.75,11982.25,11987,-0.75,1595,N/A
"10/14/2020 13:08",11981.75,11988.5,11980.75,11987.75,6,649,N/A
"10/14/2020 13:07",11988.75,11988.75,11979.75,11981.75,-6.5,977,N/A
"10/14/2020 13:06",11975.5,11993,11974,11988.25,13,2298,N/A
"10/14/2020 13:05",11970.5,11975.75,11969.25,11975.25,4.5,683,N/A
"10/14/2020 13:04",11964.5,11971.5,11964.5,11970.75,6,729,N/A
"10/14/2020 13:03",11974.5,11974.75,11961,11964.75,-9.75,916,N/A
"10/14/2020 13:02",11971,11975,11970.5,11974.5,3.25,1104,N/A
"10/14/2020 13:01",11974.5,11974.5,11964.75,11971.25,-3.75,1030,N/A
"10/14/2020 13:00",11966.5,11976,11964.5,11975,8,1150,N/A
"10/14/2020 12:59",11969.75,11971,11964,11967,-2.5,2156,N/A
"10/14/2020 12:58",11965.5,11970.25,11965.5,11969.5,3.5,1414,N/A
"10/14/2020 12:57",11967.25,11970.5,11962.5,11966,-1.5,650,N/A
"10/14/2020 12:56",11963,11968.5,11960.25,11967.5,4.5,625,N/A
"10/14/2020 12:55",11967.75,11969.25,11961.75,11963,-5,716,N/A
"10/14/2020 12:54",11959.25,11968,11959.25,11968,9.5,1246,N/A
"10/14/2020 12:53",11959,11962.25,11957,11958.5,-0.25,325,N/A
"10/14/2020 12:52",11956.5,11961,11953.75,11958.75,2.75,629,N/A
"10/14/2020 12:51",11961.25,11961.75,11954.75,11956,-5.25,937,N/A
"10/14/2020 12:50",11960,11962.25,11957,11961.25,1.5,810,N/A
"10/14/2020 12:49",11947.25,11962.75,11947.25,11959.75,12,1576,N/A
"10/14/2020 12:48",11946.5,11949.25,11943,11947.75,2.25,459,N/A
"10/14/2020 12:47",11944.25,11947.75,11941,11945.5,1.25,461,N/A
"10/14/2020 12:46",11949.5,11949.5,11942.25,11944.25,-5.25,955,N/A
"10/14/2020 12:45",11943.25,11952.25,11942.25,11949.5,6.25,1598,N/A
"10/14/2020 12:44",11945.25,11945.5,11940.25,11943.25,-2,1416,N/A
"10/14/2020 12:43",11942.5,11947.75,11939.75,11945.25,2.75,1606,N/A
"10/14/2020 12:42",11930.75,11944.75,11930.5,11942.5,11.5,1049,N/A
"10/14/2020 12:41",11935.5,11936.75,11928.75,11931,-4.5,958,N/A
"10/14/2020 12:40",11929,11939,11926.25,11935.5,6.25,739,N/A
"10/14/2020 12:39",11927,11931.5,11923,11929.25,2.25,508,N/A
"10/14/2020 12:38",11917.5,11929.25,11917.25,11927,9.25,511,N/A
"10/14/2020 12:37",11923.25,11923.25,11916.75,11917.75,-5.25,542,N/A
"10/14/2020 12:36",11913.75,11927.75,11911,11923,9.5,1295,N/A
"10/14/2020 12:35",11909.5,11917.5,11908,11913.5,4,1524,N/A
"10/14/2020 12:34",11911.75,11913.5,11906.25,11909.5,-2.25,938,N/A
"10/14/2020 12:33",11912,11916.25,11909,11911.75,-0.25,878,N/A
"10/14/2020 12:32",11930.5,11931,11911,11912,-17.5,1597,N/A
"10/14/2020 12:31",11930.5,11938.25,11928.25,11929.5,-1.25,609,N/A
"10/14/2020 12:30",11933.75,11939.75,11927.25,11930.75,-2.75,950,N/A
"10/14/2020 12:29",11934.75,11940.75,11930.5,11933.5,-0.75,953,N/A
"10/14/2020 12:28",11945.5,11950,11933,11934.25,-11.25,881,N/A
"10/14/2020 12:27",11944,11946,11937.5,11945.5,2.25,514,N/A
"10/14/2020 12:26",11946.5,11946.75,11941,11943.25,-3.5,540,N/A
"10/14/2020 12:25",11937.5,11946.75,11934.75,11946.75,10,730,N/A
"10/14/2020 12:24",11932.5,11944.75,11932.5,11936.75,4.25,996,N/A
"10/14/2020 12:23",11938.25,11939.25,11931.25,11932.5,-5.75,713,N/A
"10/14/2020 12:22",11937,11941.5,11937,11938.25,1.75,425,N/A
"10/14/2020 12:21",11937.75,11942.25,11936.25,11936.5,-1,424,N/A
"10/14/2020 12:20",11941.5,11946.5,11935.25,11937.5,-4.25,836,N/A
"10/14/2020 12:19",11949.75,11950.25,11937.25,11941.75,-8.25,870,N/A
"10/14/2020 12:18",11946.75,11955.25,11942,11950,3.5,1041,N/A
"10/14/2020 12:17",11954,11954.75,11944.25,11946.5,-8,708,N/A
"10/14/2020 12:16",11938.25,11957.75,11936.75,11954.5,15.5,1326,N/A
"10/14/2020 12:15",11943.75,11944.5,11933.5,11939,-4.5,687,N/A
"10/14/2020 12:14",11938.25,11944,11936,11943.5,5.5,577,N/A
"10/14/2020 12:13",11941.75,11946.75,11938,11938,-4.25,418,N/A
"10/14/2020 12:12",11941,11945.25,11935.75,11942.25,1.75,1021,N/A
"10/14/2020 12:11",11947.5,11948.75,11937.25,11940.5,-7,855,N/A
"10/14/2020 12:10",11946.5,11951.5,11940,11947.5,1,756,N/A
"10/14/2020 12:09",11948.25,11951.25,11943,11946.5,-1.5,777,N/A
"10/14/2020 12:08",11946.75,11952.25,11944.75,11948,1,664,N/A
"10/14/2020 12:07",11951.5,11951.5,11942.5,11947,-4.25,1092,N/A
"10/14/2020 12:06",11959.25,11959.75,11948.75,11951.25,-7.75,813,N/A
"10/14/2020 12:05",11958.5,11963.5,11954.25,11959,0.5,1513,N/A
"10/14/2020 12:04",11951,11958.75,11948,11958.5,8.25,1520,N/A
"10/14/2020 12:03",11958.25,11958.25,11950.25,11950.25,-8.25,685,N/A
"10/14/2020 12:02",11957.75,11959.75,11952.25,11958.5,0.5,854,N/A
"10/14/2020 12:01",11949.5,11958.5,11949.5,11958,8.75,1105,N/A
"10/14/2020 12:00",11940,11949.75,11931.25,11949.25,9.25,1111,N/A
"10/14/2020 11:59",11933,11948.5,11931.5,11940,6.5,1133,N/A
"10/14/2020 11:58",11931,11935.75,11923,11933.5,2.75,1332,N/A
"10/14/2020 11:57",11940.25,11945.5,11930.25,11930.75,-9.25,1008,N/A
"10/14/2020 11:56",11956.5,11956.5,11936.25,11940,-16.5,1258,N/A
"10/14/2020 11:55",11942.75,11960.75,11942,11956.5,14,1149,N/A
"10/14/2020 11:54",11947,11948.5,11940.25,11942.5,-4.5,891,N/A
"10/14/2020 11:53",11941.75,11951.75,11940,11947,5.25,685,N/A
"10/14/2020 11:52",11939.5,11948.25,11938.25,11941.75,1.75,776,N/A
"10/14/2020 11:51",11940,11945.25,11932.5,11940,0,947,N/A
"10/14/2020 11:50",11948,11948.5,11937,11940,-8.25,984,N/A
"10/14/2020 11:49",11950.5,11951.75,11946,11948.25,-2.25,421,N/A
"10/14/2020 11:48",11951.25,11953.5,11945.5,11950.5,-0.25,668,N/A
"10/14/2020 11:47",11954.25,11955,11948.25,11950.75,-4.25,605,N/A
"10/14/2020 11:46",11947.25,11956.25,11946,11955,7.5,742,N/A
"10/14/2020 11:45",11949,11951,11939.5,11947.5,-1.5,1204,N/A
"10/14/2020 11:44",11958,11958,11948.75,11949,-8.75,705,N/A
"10/14/2020 11:43",11953,11958.75,11947.25,11957.75,5,971,N/A
"10/14/2020 11:42",11945.5,11954.5,11945,11952.75,6.75,1060,N/A
"10/14/2020 11:41",11945,11947.75,11935.5,11946,1.25,1076,N/A
"10/14/2020 11:40",11939.25,11949.5,11936.5,11944.75,5.5,1499,N/A
"10/14/2020 11:39",11920,11941.75,11920,11939.25,19.25,1386,N/A
"10/14/2020 11:38",11925.5,11926.25,11916.5,11920,-5.5,1396,N/A
"10/14/2020 11:37",11933.75,11933.75,11924.75,11925.5,-8.5,1268,N/A
"10/14/2020 11:36",11947.25,11951,11924.5,11934,-13,2094,N/A
"10/14/2020 11:35",11940,11949,11933.5,11947,7.25,1250,N/A
"10/14/2020 11:34",11942.25,11943.5,11936.75,11939.75,-2.25,802,N/A
"10/14/2020 11:33",11944,11946,11941,11942,-1.5,627,N/A
"10/14/2020 11:32",11945.25,11947.25,11940.5,11943.5,-2,1160,N/A
"10/14/2020 11:31",11925.75,11945.5,11924.25,11945.5,19.75,1554,N/A
"10/14/2020 11:30",11934.25,11934.75,11922.75,11925.75,-8.75,1160,N/A
"10/14/2020 11:29",11928,11935.75,11927.25,11934.5,7.25,1099,N/A
"10/14/2020 11:28",11925,11929.75,11921.5,11927.25,1.5,1013,N/A
"10/14/2020 11:27",11921.75,11927.5,11916,11925.75,4.25,1374,N/A
"10/14/2020 11:26",11916.5,11924.5,11915.25,11921.5,5.25,1539,N/A
"10/14/2020 11:25",11903.25,11916.75,11901.75,11916.25,13,1766,N/A
"10/14/2020 11:24",11910.5,11916.75,11902,11903.25,-7.5,1660,N/A
"10/14/2020 11:23",11920.5,11923.5,11908.25,11910.75,-10,2196,N/A
"10/14/2020 11:22",11927.5,11930.75,11918.75,11920.75,-7,2044,N/A
"10/14/2020 11:21",11933.5,11934.25,11925.25,11927.75,-6,1093,N/A
"10/14/2020 11:20",11929.75,11935.75,11923,11933.75,4.25,1450,N/A
"10/14/2020 11:19",11932.25,11937.5,11922,11929.5,-2.75,2344,N/A
"10/14/2020 11:18",11950.5,11950.75,11926.75,11932.25,-18.25,3816,N/A
"10/14/2020 11:17",11957,11958.5,11948.5,11950.5,-6,1280,N/A
"10/14/2020 11:16",11960,11962.5,11951,11956.5,-4,1131,N/A
"10/14/2020 11:15",11955.75,11965.5,11955.5,11960.5,4.5,1360,N/A
"10/14/2020 11:14",11953.5,11960.25,11949.75,11956,2.5,986,N/A
"10/14/2020 11:13",11950.75,11959.75,11950.5,11953.5,3.25,1149,N/A
"10/14/2020 11:12",11963,11963.25,11949.75,11950.25,-12.75,1980,N/A
"10/14/2020 11:11",11960.5,11965.75,11956.5,11963,2.75,1548,N/A
"10/14/2020 11:10",11977.75,11978.75,11957.25,11960.25,-17.75,2103,N/A
"10/14/2020 11:09",11983.25,11986.5,11976,11978,-5.5,925,N/A
"10/14/2020 11:08",11993.5,11993.5,11982,11983.5,-9.75,849,N/A
"10/14/2020 11:07",11994.5,11994.75,11986.75,11993.25,-1,1215,N/A
"10/14/2020 11:06",11986,11995,11980.25,11994.25,7.75,1299,N/A
"10/14/2020 11:05",11984.5,11987.5,11977.25,11986.5,1.75,1056,N/A
"10/14/2020 11:04",11970.5,11988,11970,11984.75,14.75,1485,N/A
"10/14/2020 11:03",11973.75,11975.5,11965.5,11970,-4,1381,N/A
"10/14/2020 11:02",11982,11982,11968.5,11974,-7.5,1570,N/A
"10/14/2020 11:01",11970.5,11983,11966,11981.5,11,1721,N/A
"10/14/2020 11:00",11971.25,11979.75,11968.25,11970.5,-0.75,1950,N/A
"10/14/2020 10:59",11971.25,11973.5,11963.75,11971.25,-0.25,2057,N/A
"10/14/2020 10:58",11989,11991,11971,11971.5,-18,1501,N/A
"10/14/2020 10:57",11991.75,11994.5,11986.5,11989.5,-2.25,979,N/A
"10/14/2020 10:56",11990,11995,11987,11991.75,1.5,1124,N/A
"10/14/2020 10:55",11979,11992.5,11979,11990.25,10.75,1704,N/A
"10/14/2020 10:54",11995,11998.75,11975.5,11979.5,-16,2889,N/A
"10/14/2020 10:53",12001.25,12002.75,11992,11995.5,-5.5,1444,N/A
"10/14/2020 10:52",11997.5,12008.25,11997.25,12001,3.5,1448,N/A
"10/14/2020 10:51",12008,12012,11993.25,11997.5,-10.25,2508,N/A
"10/14/2020 10:50",12014.75,12019,12005.75,12007.75,-7.25,1577,N/A
"10/14/2020 10:49",12014,12019,12013.5,12015,1,1097,N/A
"10/14/2020 10:48",12012.5,12017.25,12004,12014,1.25,1673,N/A
"10/14/2020 10:47",12026.25,12027.75,12005,12012.75,-12.75,3811,N/A
"10/14/2020 10:46",12024.25,12032,12023.5,12025.5,1.5,1353,N/A
"10/14/2020 10:45",12044,12047.5,12021.5,12024,-20,2832,N/A
"10/14/2020 10:44",12053.25,12054.25,12043.75,12044,-9,802,N/A
"10/14/2020 10:43",12051.5,12057.75,12050.5,12053,1.75,1074,N/A
"10/14/2020 10:42",12035.5,12051.75,12035.5,12051.25,15.75,1315,N/A
"10/14/2020 10:41",12046,12046.25,12033.5,12035.5,-10.25,1439,N/A
"10/14/2020 10:40",12048.75,12049.25,12041.5,12045.75,-3.25,737,N/A
"10/14/2020 10:39",12051.25,12051.25,12040,12049,-2.5,1105,N/A
"10/14/2020 10:38",12056.75,12057.5,12050.75,12051.5,-5.25,625,N/A
"10/14/2020 10:37",12056,12059,12054,12056.75,0.75,508,N/A
"10/14/2020 10:36",12059.5,12059.5,12051.75,12056,-4,641,N/A
"10/14/2020 10:35",12049.5,12061.25,12047.25,12060,10.25,1151,N/A
"10/14/2020 10:34",12050.25,12051.25,12044.5,12049.75,-0.5,528,N/A
"10/14/2020 10:33",12048.5,12054.75,12047.5,12050.25,2,697,N/A
"10/14/2020 10:32",12050,12054.25,12044.25,12048.25,-1.25,1102,N/A
"10/14/2020 10:31",12063.5,12064,12048.5,12049.5,-13.5,1169,N/A
"10/14/2020 10:30",12057.25,12063.5,12049.25,12063,6.25,1363,N/A
"10/14/2020 10:29",12060,12060.25,12053.75,12056.75,-3,798,N/A
"10/14/2020 10:28",12054.5,12064,12054.25,12059.75,5.25,1203,N/A
"10/14/2020 10:27",12061.75,12062.5,12053,12054.5,-8,1507,N/A
"10/14/2020 10:26",12065.75,12071.75,12061.5,12062.5,-3.5,678,N/A
"10/14/2020 10:25",12069,12073,12065,12066,-2.5,774,N/A
"10/14/2020 10:24",12067.75,12069.25,12060.25,12068.5,1,1261,N/A
"10/14/2020 10:23",12077.25,12077.25,12067,12067.5,-9.25,587,N/A
"10/14/2020 10:22",12071,12080,12070,12076.75,5.25,766,N/A
"10/14/2020 10:21",12066.25,12072.5,12065,12071.5,5.5,1698,N/A
"10/14/2020 10:20",12081,12083,12062.75,12066,-15,1781,N/A
"10/14/2020 10:19",12082.75,12084.5,12077,12081,-1.25,736,N/A
"10/14/2020 10:18",12080,12085,12078.5,12082.25,1.75,585,N/A
"10/14/2020 10:17",12082.25,12084.25,12078,12080.5,-1,541,N/A
"10/14/2020 10:16",12088.5,12088.5,12076.5,12081.5,-7,961,N/A
"10/14/2020 10:15",12091.25,12097,12086,12088.5,-2.5,1084,N/A
"10/14/2020 10:14",12089.75,12091.25,12083.25,12091,1.5,890,N/A
"10/14/2020 10:13",12089.5,12091,12086.25,12089.5,0.25,521,N/A
"10/14/2020 10:12",12092.5,12095.5,12088,12089.25,-3,575,N/A
"10/14/2020 10:11",12094,12094.75,12085,12092.25,-2,1001,N/A
"10/14/2020 10:10",12099.25,12103.75,12094.25,12094.25,-5,948,N/A
"10/14/2020 10:09",12092.5,12104.25,12090.25,12099.25,6.5,1481,N/A
"10/14/2020 10:08",12094.25,12098,12092,12092.75,-1.25,950,N/A
"10/14/2020 10:07",12093.75,12095.75,12089.25,12094,0.25,858,N/A
"10/14/2020 10:06",12092.25,12097,12090.75,12093.75,1.5,1211,N/A
"10/14/2020 10:05",12076,12093.75,12075.75,12092.25,16.25,3188,N/A
"10/14/2020 10:04",12073.25,12077.5,12071.75,12076,3.25,922,N/A
"10/14/2020 10:03",12066.5,12074.75,12066.25,12072.75,6.25,1486,N/A
"10/14/2020 10:02",12074.75,12077.75,12065.25,12066.5,-8,1514,N/A
"10/14/2020 10:01",12082.75,12083.25,12071.25,12074.5,-8,1332,N/A
"10/14/2020 10:00",12090.25,12096.25,12080.25,12082.5,-7.25,1213,N/A
"10/14/2020 09:59",12085.75,12092,12082.5,12089.75,4.25,749,N/A
"10/14/2020 09:58",12083.75,12088.75,12080.5,12085.5,1.5,776,N/A
"10/14/2020 09:57",12088.75,12091,12082.25,12084,-5,668,N/A
"10/14/2020 09:56",12083.75,12089.5,12078.5,12089,5.5,787,N/A
"10/14/2020 09:55",12088.25,12090.25,12076.5,12083.5,-4.75,1156,N/A
"10/14/2020 09:54",12087.25,12093.5,12086.5,12088.25,1.25,1138,N/A
"10/14/2020 09:53",12081,12091.25,12080,12087,6,1155,N/A
"10/14/2020 09:52",12078.5,12082.5,12077.25,12081,2.5,1922,N/A
"10/14/2020 09:51",12071.5,12081.25,12070.5,12078.5,6.5,1003,N/A
"10/14/2020 09:50",12075.25,12079.75,12066.25,12072,-3.5,1521,N/A
"10/14/2020 09:49",12080.5,12081,12074.5,12075.5,-5,1412,N/A
"10/14/2020 09:48",12081,12084.5,12080,12080.5,-0.75,1482,N/A
"10/14/2020 09:47",12084.75,12086.25,12079.5,12081.25,-4,885,N/A
"10/14/2020 09:46",12078,12085.25,12075.5,12085.25,7,992,N/A
"10/14/2020 09:45",12073.5,12081.25,12070,12078.25,4.5,2038,N/A
"10/14/2020 09:44",12072.25,12077,12071.25,12073.75,1.5,1731,N/A
"10/14/2020 09:43",12066,12072.25,12064.5,12072.25,6.25,1249,N/A
"10/14/2020 09:42",12068.5,12073,12065.5,12066,-2.75,1762,N/A
"10/14/2020 09:41",12067,12070,12062.25,12068.75,2.25,1412,N/A
"10/14/2020 09:40",12056.5,12070,12055.5,12066.5,10,1571,N/A
"10/14/2020 09:39",12062.25,12062.5,12055.5,12056.5,-6,923,N/A
"10/14/2020 09:38",12052.25,12062.75,12047.25,12062.5,10.5,1710,N/A
"10/14/2020 09:37",12050.25,12052,12045.75,12052,1.75,1161,N/A
"10/14/2020 09:36",12037,12051.25,12036.5,12050.25,13,1713,N/A
"10/14/2020 09:35",12031.75,12041.5,12028.5,12037.25,5.5,1637,N/A
"10/14/2020 09:34",12035,12038.5,12027.25,12031.75,-4,1425,N/A
"10/14/2020 09:33",12035,12041.75,12033.75,12035.75,0.75,1283,N/A
"10/14/2020 09:32",12033.75,12039.5,12030,12035,0.75,1576,N/A
"10/14/2020 09:31",12041.5,12046.25,12034,12034.25,-7.25,1680,N/A
"10/14/2020 09:30",12053.5,12060,12039,12041.5,-11.75,2377,N/A
"10/14/2020 09:29",12044.75,12054.75,12042.5,12053.25,8.5,1704,N/A
"10/14/2020 09:28",12052.5,12052.5,12043.25,12044.75,-7.75,1637,N/A
"10/14/2020 09:27",12051.75,12058.25,12049,12052.5,0.5,1728,N/A
"10/14/2020 09:26",12059.25,12064.5,12050.25,12052,-7.25,1994,N/A
"10/14/2020 09:25",12082,12085.75,12056.75,12059.25,-23.25,3016,N/A
"10/14/2020 09:24",12081.5,12085,12074.5,12082.5,1.25,1635,N/A
"10/14/2020 09:23",12081.25,12094,12080.25,12081.25,0,1934,N/A
"10/14/2020 09:22",12092.5,12092.5,12077,12081.25,-11,1437,N/A
"10/14/2020 09:21",12089.25,12093.25,12088.75,12092.25,3.5,996,N/A
"10/14/2020 09:20",12086.25,12089.25,12083,12088.75,2,1056,N/A
"10/14/2020 09:19",12082,12087.75,12077,12086.75,4.75,2702,N/A
"10/14/2020 09:18",12092,12092.75,12080.75,12082,-10.5,1608,N/A
"10/14/2020 09:17",12091.75,12097,12085.5,12092.5,0.75,1506,N/A
"10/14/2020 09:16",12101.75,12103,12084.5,12091.75,-9.5,1752,N/A
"10/14/2020 09:15",12097.75,12106.75,12095.5,12101.25,3.5,961,N/A
"10/14/2020 09:14",12093.75,12102,12092.75,12097.75,4.25,1107,N/A
"10/14/2020 09:13",12106.75,12106.75,12092.25,12093.5,-13,1347,N/A
"10/14/2020 09:12",12110.75,12111.5,12100,12106.5,-4.25,1521,N/A
"10/14/2020 09:11",12119.75,12121.5,12109.25,12110.75,-9.25,928,N/A
"10/14/2020 09:10",12120.25,12123.25,12114.5,12120,-0.25,1132,N/A
"10/14/2020 09:09",12118,12122.5,12112.25,12120.25,2.5,1036,N/A
"10/14/2020 09:08",12110.5,12119,12108.75,12117.75,7.25,931,N/A
"10/14/2020 09:07",12106.5,12116,12106.5,12110.5,3.75,1471,N/A
"10/14/2020 09:06",12097.5,12108.75,12096,12106.75,9.25,1409,N/A
"10/14/2020 09:05",12107.25,12108.75,12097.25,12097.5,-10,1486,N/A
"10/14/2020 09:04",12108.25,12112.25,12107,12107.5,-0.25,1169,N/A
"10/14/2020 09:03",12114.25,12116.75,12102.25,12107.75,-7,1654,N/A
"10/14/2020 09:02",12117.75,12119,12109.25,12114.75,-3,1573,N/A
"10/14/2020 09:01",12125.5,12128,12116.25,12117.75,-8,1634,N/A
"10/14/2020 09:00",12132,12138.75,12125.25,12125.75,-6,1326,N/A
"10/14/2020 08:59",12127.5,12134,12124.75,12131.75,4.25,880,N/A
"10/14/2020 08:58",12136.5,12138.75,12124.5,12127.5,-9.25,1254,N/A
"10/14/2020 08:57",12131.5,12141,12131.5,12136.75,4.5,1569,N/A
"10/14/2020 08:56",12127.75,12132.25,12118.75,12132.25,5,1855,N/A
"10/14/2020 08:55",12134.25,12138,12125.5,12127.25,-6.5,1396,N/A
"10/14/2020 08:54",12131.5,12136.75,12127,12133.75,2.5,1970,N/A
"10/14/2020 08:53",12131.25,12133.25,12126.75,12131.25,0.25,1082,N/A
"10/14/2020 08:52",12128,12132,12125.25,12131,3.5,1368,N/A
"10/14/2020 08:51",12129,12129.25,12122,12127.5,-1.75,1600,N/A
"10/14/2020 08:50",12138.25,12140.25,12124.5,12129.25,-9.5,2290,N/A
"10/14/2020 08:49",12141.5,12148.25,12138.25,12138.75,-3,1227,N/A
"10/14/2020 08:48",12150,12150.25,12139,12141.75,-8.25,1583,N/A
"10/14/2020 08:47",12144.75,12153,12143.75,12150,5.25,1719,N/A
"10/14/2020 08:46",12139.75,12146,12138,12144.75,4.75,1527,N/A
"10/14/2020 08:45",12139.5,12143.5,12130.75,12140,0.25,1686,N/A
"10/14/2020 08:44",12137.75,12142.75,12133.25,12139.75,1.5,1305,N/A
"10/14/2020 08:43",12147.25,12148,12133.25,12138.25,-8.75,2196,N/A
