Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQH20,"01/20/2020 10:53",9173,9173.25,9172.75,9173.25,0.25,60,N/A
NQH20,"01/20/2020 10:52",9173.25,9173.25,9173,9173,-0.25,40,N/A
NQH20,"01/20/2020 10:51",9173,9173.5,9173,9173.25,0.25,38,N/A
NQH20,"01/20/2020 10:50",9173.25,9173.25,9172.25,9173,0,60,N/A
NQH20,"01/20/2020 10:49",9173.25,9173.25,9173,9173,-0.25,28,N/A
NQH20,"01/20/2020 10:48",9173.25,9173.25,9173.25,9173.25,0,22,N/A
NQH20,"01/20/2020 10:47",9173,9173.25,9172.75,9173.25,0.25,59,N/A
NQH20,"01/20/2020 10:46",9173.25,9173.25,9173,9173,0,25,N/A
NQH20,"01/20/2020 10:45",9173.75,9174,9173,9173,-0.75,67,N/A
NQH20,"01/20/2020 10:44",9173.75,9174,9173.75,9173.75,-0.25,24,N/A
NQH20,"01/20/2020 10:43",9173.25,9174,9172.75,9174,0.5,66,N/A
NQH20,"01/20/2020 10:42",9173.5,9173.75,9173.5,9173.5,0,55,N/A
NQH20,"01/20/2020 10:41",9173.25,9173.5,9173.25,9173.5,0.25,51,N/A
NQH20,"01/20/2020 10:40",9172.25,9173.75,9172.25,9173.25,1,92,N/A
NQH20,"01/20/2020 10:39",9172.5,9172.5,9172,9172.25,-0.25,63,N/A
NQH20,"01/20/2020 10:38",9172.25,9172.75,9172,9172.5,0.25,72,N/A
NQH20,"01/20/2020 10:37",9172.25,9172.5,9171.5,9172.25,-0.25,78,N/A
NQH20,"01/20/2020 10:36",9173,9173,9172.25,9172.5,-0.5,70,N/A
NQH20,"01/20/2020 10:35",9173.5,9174,9173,9173,-0.5,163,N/A
NQH20,"01/20/2020 10:34",9172.75,9173.75,9172.5,9173.5,1.25,148,N/A
NQH20,"01/20/2020 10:33",9172,9172.5,9172,9172.25,0,51,N/A
NQH20,"01/20/2020 10:32",9172.25,9172.5,9171.25,9172.25,0,94,N/A
NQH20,"01/20/2020 10:31",9171.25,9172.25,9171.25,9172.25,1,97,N/A
NQH20,"01/20/2020 10:30",9172,9172.25,9171.25,9171.25,-0.5,74,N/A
NQH20,"01/20/2020 10:29",9170.75,9172.25,9170.5,9171.75,1,204,N/A
NQH20,"01/20/2020 10:28",9171.25,9171.25,9170.25,9170.75,-0.75,95,N/A
NQH20,"01/20/2020 10:27",9170.25,9171.75,9170,9171.5,1.25,186,N/A
NQH20,"01/20/2020 10:26",9170,9170.5,9169.75,9170.25,0.25,54,N/A
NQH20,"01/20/2020 10:25",9169.25,9170.75,9169.25,9170,0.75,173,N/A
NQH20,"01/20/2020 10:24",9169,9169.25,9169,9169.25,0.5,71,N/A
NQH20,"01/20/2020 10:23",9167.5,9169.25,9167.25,9168.75,1.5,197,N/A
NQH20,"01/20/2020 10:22",9166.75,9167.5,9166.75,9167.25,0.5,72,N/A
NQH20,"01/20/2020 10:21",9166.5,9167,9166,9166.75,0,83,N/A
NQH20,"01/20/2020 10:20",9167,9167.25,9166.5,9166.75,0,51,N/A
NQH20,"01/20/2020 10:19",9166.5,9167,9166.5,9166.75,0.25,46,N/A
NQH20,"01/20/2020 10:18",9165.75,9167,9165.75,9166.5,0.5,34,N/A
NQH20,"01/20/2020 10:17",9166.75,9167,9165.75,9166,-0.75,30,N/A
NQH20,"01/20/2020 10:16",9165,9166.75,9165,9166.75,1.5,58,N/A
NQH20,"01/20/2020 10:15",9166.25,9166.25,9165,9165.25,-1,125,N/A
